<br><font color=yellow>*Momura(JustCallMeGnar) would've suddenly felt his full on foot-long inside of her as she'd practically be in a sex-coma. She'd wrap her legs around his waist as she drooled a little, a long and lustful moan echoing out of her until their lips met together, she'd lock lips with him passionately, her hands around his back, her nails digging into him furiously.* - Wed Nov  4 01:45:48 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) whispers: I-I don't like it here that much though.. - Sat Nov  7 00:08:06 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) whispers: W-We need friends. - Sat Nov  7 00:08:06 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) whispers: O-Okay. - Sat Nov  7 00:08:06 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) whispers: G-Go find someone to m-meeet, I'll follow. - Sat Nov  7 00:08:57 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) whispers: I-I'll look. - Sat Nov  7 00:11:31 2015
<br><br><font color=teal>*Shokutsu(King Scrub) says: Didn't notice you there. - Sat Nov  7 00:12:22 2015
<br><br><font color=teal>*Aoi(ByeFelicia) thinks: Everyone is always hanging around the statue... - Sat Nov  7 00:13:13 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Yeah. - Sat Nov  7 00:14:04 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: I came out of the office for once. - Sat Nov  7 00:14:04 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) whispers: T-That old man is the kazekage. - Sat Nov  7 00:14:04 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Heh... - Sat Nov  7 00:14:04 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: There are a lot of promising young genin around. - Sat Nov  7 00:14:04 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) whispers: L-Let's go talk to him. - Sat Nov  7 00:14:56 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: It makes me pleased to see that so many are picking up the ninja art. - Sat Nov  7 00:14:56 2015
<br><br><font color=teal>*Zole(-The Creepy SoulHunter-) says: Oh yea ! - Sat Nov  7 00:14:56 2015
<br><br><font color=teal>*Zole(-The Creepy SoulHunter-) says: I want a mission good good. - Sat Nov  7 00:14:56 2015
<br><br><font color=yellow>*Momura(JustCallMeGnar) plopped infront of hassan.* - Sat Nov  7 00:14:56 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: But you all should know the rule by now. - Sat Nov  7 00:14:56 2015
<br><br><font color=teal>*Zole(-The Creepy SoulHunter-) says: Me and rules dont mix baka -omit- - Sat Nov  7 00:14:56 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Your headbands -must- be present on your person at all times. - Sat Nov  7 00:14:56 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: Aoi, you should introduce yourself as well. It's rare the Lord is out. - Sat Nov  7 00:14:56 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: U-Uhm..I guess y-you're the k-kazekage..? - Sat Nov  7 00:15:47 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Yep. - Sat Nov  7 00:15:47 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: O-Oh uhm.. - Sat Nov  7 00:15:47 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: . . . . . - Sat Nov  7 00:15:47 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: M-My name is..M-Momura..and t-this is..H-Hanai.. - Sat Nov  7 00:15:47 2015
<br><br><font color=teal>*Shokutsu(King Scrub) says: I'm Shokutsu. I think we've met before though. - Sat Nov  7 00:16:38 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Momura and Hanai, huh? - Sat Nov  7 00:16:38 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Shokutsu. - Sat Nov  7 00:16:38 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: W-We're from..K-Kirigakure.. - Sat Nov  7 00:16:38 2015
<br><br><font color=teal>*Zole(-The Creepy SoulHunter-) says: Now . . I want another mission ! - Sat Nov  7 00:16:38 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Those are some tough names, if I screw em up, forgive m-..e.. - Sat Nov  7 00:16:38 2015
<br><br><font color=teal>*Zole(-The Creepy SoulHunter-) says: Zole isn't hard for ya, right ? - Sat Nov  7 00:16:38 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: Nickname em gramps. - Sat Nov  7 00:17:29 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Not specifically. - Sat Nov  7 00:17:29 2015
<br><br><font color=teal>*Shokutsu(King Scrub) says: If it's easier, you can just call me Sho. - Sat Nov  7 00:17:29 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Right. - Sat Nov  7 00:17:29 2015
<br><br><font color=teal>*Zole(-The Creepy SoulHunter-) says: kk sho sho -omit- - Sat Nov  7 00:17:29 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: Hey gramps can you do me a solid. - Sat Nov  7 00:18:20 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Hm? - Sat Nov  7 00:18:20 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: And order an archaive on Lightning. - Sat Nov  7 00:18:20 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: Like find out how much it costs and Ill pay. - Sat Nov  7 00:18:20 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: My business is booming. - Sat Nov  7 00:18:20 2015
<br><br><font color=teal>*Zole(-The Creepy SoulHunter-) says: Can. I. Take. A. Mission? - Sat Nov  7 00:19:12 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) thinks: H-Hmm.. - Sat Nov  7 00:19:12 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) thinks: I-I miss M-Mizukage-Senpai.. - Sat Nov  7 00:19:12 2015
<br><br><font color=teal>*Aoi(ByeFelicia) thinks: That boy....is rather rude... - Sat Nov  7 00:19:12 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: S-So..uhm..K-Kazekage-san.. - Sat Nov  7 00:19:12 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: Ohhh and gramps since there is like alot more genin can more suqads be made? - Sat Nov  7 00:19:12 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Yeah? - Sat Nov  7 00:19:12 2015
<br><br><font color=teal>*Zole(-The Creepy SoulHunter-) says: Squads ? - Sat Nov  7 00:20:03 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: I don't know...The squads got screwed up last time. - Sat Nov  7 00:20:03 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: Ravenscrotom is still intact. - Sat Nov  7 00:20:03 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: But under specific circumstances there are still squads. - Sat Nov  7 00:20:03 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Exactly. - Sat Nov  7 00:20:03 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: M-Mmmm....... - Sat Nov  7 00:20:03 2015
<br><br><font color=teal>*Zole(-The Creepy SoulHunter-) says: So, say Trill how are you ? - Sat Nov  7 00:20:54 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: U-Uhmm.. - Sat Nov  7 00:20:54 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: I'm doing good. - Sat Nov  7 00:20:54 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) whispers: H-H-Hanai..W-What should I s-say..? - Sat Nov  7 00:20:54 2015
<br><br><font color=teal>*Zole(-The Creepy SoulHunter-) says: Thats good. - Sat Nov  7 00:20:54 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: Trying to get us a lightnign archive. - Sat Nov  7 00:20:54 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: Ravenscrotum has planted its seed deep within Sunagakure. - Sat Nov  7 00:20:54 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Momura, you don't need to say anything. - Sat Nov  7 00:20:54 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Hmmm.. - Sat Nov  7 00:20:54 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: O-O-Oh..U-U-Uhm...D-Do you...h-have farms..here..? - Sat Nov  7 00:20:54 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Yeah. - Sat Nov  7 00:21:45 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: The bulk of our farms would be at the annexed country in Kumo. - Sat Nov  7 00:21:45 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-In kumogakure..? - Sat Nov  7 00:21:45 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: But, We do have small farms. - Sat Nov  7 00:21:45 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Yeah we own the land of lightning. - Sat Nov  7 00:21:45 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I see.. - Sat Nov  7 00:21:45 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: Ohh gramps. - Sat Nov  7 00:22:36 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Hm? - Sat Nov  7 00:22:36 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: Road trip. - Sat Nov  7 00:22:36 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: I have to go there. - Sat Nov  7 00:22:36 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Nothing is there. - Sat Nov  7 00:22:36 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: You're staying here. - Sat Nov  7 00:22:36 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: I bet they have some cool lightning nija there. - Sat Nov  7 00:22:36 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: They don't have any ninja. - Sat Nov  7 00:22:36 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: All the ninja fled. - Sat Nov  7 00:22:36 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: D-Do you know..L-Lera..Kazekage-San..? - Sat Nov  7 00:22:36 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: Wow ... - Sat Nov  7 00:22:36 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: Looks like I'll have to work on making my own lightnign justu then. - Sat Nov  7 00:23:28 2015
<br><br><font color=teal>*Zole(-The Creepy SoulHunter-) thinks:  Why is she talking like this . . .? - Sat Nov  7 00:23:28 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: Because you know the whole Katsune thing. - Sat Nov  7 00:23:28 2015
<br><br><font color=teal>*Zole(-The Creepy SoulHunter-) says: Trill . . . - Sat Nov  7 00:24:19 2015
<br><br><font color=teal>*Zole(-The Creepy SoulHunter-) says: When you go to train any lightning jutsu or learn one . .May I come with you ? - Sat Nov  7 00:24:19 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Lera is my daughter. - Sat Nov  7 00:25:10 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Of course I know her. - Sat Nov  7 00:25:10 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: S-She is..? - Sat Nov  7 00:25:10 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: S-She's really nice.. - Sat Nov  7 00:25:10 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Mhm. - Sat Nov  7 00:25:10 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: If she's ever mean, call me. - Sat Nov  7 00:26:01 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: I'll straighten her out. - Sat Nov  7 00:26:01 2015
<br><br><font color=teal>*Zole(-The Creepy SoulHunter-) says: Are all the girls in this village scary . . ? - Sat Nov  7 00:26:01 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Most. - Sat Nov  7 00:26:01 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I heard she went back to k-kirigakure.. - Sat Nov  7 00:26:01 2015
<br><br><font color=teal>*Zole(-The Creepy SoulHunter-) says: Wow. - Sat Nov  7 00:26:01 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: You havent met a really mean girl yet Zole. - Sat Nov  7 00:26:52 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: I'm from West Kirigakure. - Sat Nov  7 00:26:52 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Over there, the girls are practically evil. - Sat Nov  7 00:26:52 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: N-Not all of them.. - Sat Nov  7 00:26:52 2015
<br><br><font color=teal>*Zole(-The Creepy SoulHunter-) says: That medical woman was scary . . - Sat Nov  7 00:26:52 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I mean..M-Mizukage-Senpai did b-blow someone up..p-pretty much. - Sat Nov  7 00:27:44 2015
<br><br><font color=teal>*Aoi(ByeFelicia) thinks: Mhm...mh-...wait...did this guy say Ravenscrotum? - Sat Nov  7 00:27:44 2015
<br><br><font color=teal>*Zole(-The Creepy SoulHunter-) says: Anyway .. I am going now. BYE ! - Sat Nov  7 00:28:35 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Are you guys enjoying yourself? - Sat Nov  7 00:29:26 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: S-Sort of... - Sat Nov  7 00:29:26 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I prefer water..and r-rain..and r-really good farming... - Sat Nov  7 00:29:26 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: You must be a farmer? - Sat Nov  7 00:32:00 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Y-Yea s-sort of.. - Sat Nov  7 00:32:51 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I love to f-farm..C-Crops and f-fruits..and s-stuff.. - Sat Nov  7 00:32:51 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: You're fine I bow everytime to the Lord. - Sat Nov  7 00:37:07 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: S-So uhm.. - Sat Nov  7 00:40:32 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: K-Kazekage-San. - Sat Nov  7 00:40:32 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Ever f-farmed? - Sat Nov  7 00:40:32 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: I tend to my bamboo and cactus plants. - Sat Nov  7 00:42:14 2015
<br><br><font color=teal>*Aoi(ByeFelicia) says: Are you sure? - Sat Nov  7 00:42:14 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Bamboo? - Sat Nov  7 00:42:14 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Cactus..? - Sat Nov  7 00:42:14 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I've never heard of those. - Sat Nov  7 00:43:05 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Or seen them.. - Sat Nov  7 00:43:05 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-Interesting.. - Sat Nov  7 00:43:05 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: Positive, If anything you just gained his favor. He hate disrespect, so proper and formal is a good thing. - Sat Nov  7 00:43:56 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: You can't miss a cactus plant around these parts. - Sat Nov  7 00:43:56 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-Is that those green prickles? - Sat Nov  7 00:43:56 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: I prefer not to wear those. - Sat Nov  7 00:43:56 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: They weigh me down. - Sat Nov  7 00:43:56 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Yep. - Sat Nov  7 00:44:48 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Green plants that have the prickles. - Sat Nov  7 00:44:48 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I see.. - Sat Nov  7 00:45:39 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: . . . . - Sat Nov  7 00:45:39 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) whispers: (?) - Sat Nov  7 00:45:39 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) whispers: (Should I get handseal speed - Sat Nov  7 00:45:39 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) whispers: (speed - Sat Nov  7 00:45:39 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) whispers: (reflex - Sat Nov  7 00:45:39 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) whispers: (or - Sat Nov  7 00:45:39 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) whispers: (Speed + Reflex.) - Sat Nov  7 00:45:39 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) whispers: (but I wanna buy a jutsu - Sat Nov  7 00:45:39 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) whispers: (oh.) - Sat Nov  7 00:45:39 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) whispers: (da struggle - Sat Nov  7 00:45:39 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) whispers: (I can get those - Sat Nov  7 00:45:39 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) whispers: (mmmm. struggle.) - Sat Nov  7 00:45:39 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) whispers: (I guess - Sat Nov  7 00:45:39 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) whispers: (If only I had 400 more rpp - Sat Nov  7 00:45:39 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Right...Stop....Self harming... - Sat Nov  7 00:46:30 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: S-She seems...m-mad.. - Sat Nov  7 00:46:30 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: Yeah. - Sat Nov  7 00:49:04 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: U-Uhmm.. - Sat Nov  7 00:50:46 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: This isn't our first tiem meeting. - Sat Nov  7 00:51:37 2015
<br><br><font color=teal>*Muhammed Hassan(Ziare1) says: I've seen you around. - Sat Nov  7 00:51:37 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: . . . . . . . - Sat Nov  7 00:52:28 2015
<br><br><font color=teal>*Chikyu Kasanari(Crimson Cresent) says: Yeah, but I had no clue who you were! I thought you were just a normal person!  - Sat Nov  7 00:52:28 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: ...mmmm... - Sat Nov  7 00:54:11 2015
<br><br><font color=teal>*Zenaki(Kumaki) thinks: Nothing happening here. - Sat Nov  7 00:57:36 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: Hmmm.. - Sat Nov  7 00:57:36 2015
<br><br><font color=teal>*Aoi(ByeFelicia) says: I'm sorry...You're being really nice to me...and I don't even know your name... - Sat Nov  7 00:58:27 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: U-Uhm.. - Sat Nov  7 00:58:27 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: I'm Koji, Left Hnad of Hassan I just try and make sure peace is kept. - Sat Nov  7 01:00:09 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: M-Momura.... - Sat Nov  7 01:00:09 2015
<br><br><font color=teal>*Zenaki(Kumaki) thinks: Peace. Ha. - Sat Nov  7 01:00:09 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Y-Yea..? - Sat Nov  7 01:00:09 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: D-Do you want to do anything? - Sat Nov  7 01:00:09 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: U-Uhm.. - Sat Nov  7 01:00:09 2015
<br><br><font color=teal>*Aoi(ByeFelicia) says: Nice to meet you Koji. I'm Aoi. - Sat Nov  7 01:00:09 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: L-Like go get food? - Sat Nov  7 01:00:09 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I'm not hungry. - Sat Nov  7 01:01:00 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: A-Ah alright... - Sat Nov  7 01:01:00 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: B-But uhm..uhm.. - Sat Nov  7 01:01:00 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: K-Kazekage-San! - Sat Nov  7 01:01:00 2015
<br><br><font color=teal>*Shokutsu(King Scrub) says: Hey, boss, got any jobs that need completing? - Sat Nov  7 01:01:52 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: Nice to meet ya Aoi. Hopw this place dpoesn't get you too worried. - Sat Nov  7 01:02:43 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: . . . . . . - Sat Nov  7 01:02:43 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: G-Guess he spaced..o-out... - Sat Nov  7 01:06:59 2015
<br><br><font color=teal>*Ryujin, Ivel(OmniKage) says: What's going on? - Sat Nov  7 01:10:24 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: Hey ivel have you been goign to school. - Sat Nov  7 01:14:40 2015
<br><br><font color=teal>*Ryujin, Ivel(OmniKage) says: What? - Sat Nov  7 01:14:40 2015
<br><br><font color=teal>*Ryujin, Ivel(OmniKage) says: Im confused. - Sat Nov  7 01:16:22 2015
<br><br><font color=teal>*Ryujin, Ivel(OmniKage) says: What did I do? - Sat Nov  7 01:18:04 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: You haven't been going to school. - Sat Nov  7 01:21:29 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: ... - Sat Nov  7 01:21:29 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: H-Hanai. - Sat Nov  7 01:21:29 2015
<br><br><font color=teal>*Ryujin, Ivel(OmniKage) says: What school? - Sat Nov  7 01:21:29 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: Y-Yes? - Sat Nov  7 01:21:29 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: the school that everyone under the age of 14 have to go to. - Sat Nov  7 01:22:20 2015
<br><br><font color=teal>*Ryujin, Ivel(OmniKage) says: ...Whaat. - Sat Nov  7 01:22:20 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: L-Let's go back to our h-house.. - Sat Nov  7 01:22:20 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: S-Sure. - Sat Nov  7 01:23:12 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: U-Uhm.. - Sat Nov  7 01:24:03 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I've learned some new t-techniques! - Sat Nov  7 01:24:03 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: L-Like what? - Sat Nov  7 01:24:54 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: U-Uhm.. - Sat Nov  7 01:27:28 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Here..Uhm.. - Sat Nov  7 01:27:28 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I'll punch you.. - Sat Nov  7 01:27:28 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: A-Alright? - Sat Nov  7 01:27:28 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: O-Okay. - Sat Nov  7 01:30:01 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: S-Sure. - Sat Nov  7 01:30:01 2015
<br><br><font color=yellow>*Momura(JustCallMeGnar) balled their hand into a fist before taking it back, as she'd quickly rip it through the air, aiming at his chest, instead of feeling the damage directly there, he'd suddenly feel her blow ripple and spread around the punch, all around his body, for a more wide blow.* - Sat Nov  7 01:31:44 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: I-I can tell it's not an ordinary punch... - Sat Nov  7 01:36:00 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Y-Yea.. - Sat Nov  7 01:36:00 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I have another.. - Sat Nov  7 01:36:00 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: B-But I can't use it.. - Sat Nov  7 01:36:00 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: A-At all. - Sat Nov  7 01:36:00 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: Mmmm.... - Sat Nov  7 01:36:00 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: W-Why not? - Sat Nov  7 01:36:00 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: W-We need to be in a s-soiled area..L-Like kirigakure or K-Konohagakure.. - Sat Nov  7 01:36:51 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: B-But pretty much.. - Sat Nov  7 01:36:51 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-It's a uhm.. - Sat Nov  7 01:36:51 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: W-Wall. - Sat Nov  7 01:36:51 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: O-Oh. - Sat Nov  7 01:39:24 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: S-So.... - Sat Nov  7 01:39:24 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: I guess w-we shouldn't stay here too long... - Sat Nov  7 01:40:16 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: The v-village is a bit crowded for me too... - Sat Nov  7 01:40:16 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Y-Yea.. - Sat Nov  7 01:40:16 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: I-I think it poses danger... - Sat Nov  7 01:40:16 2015
<br><br><font color=teal>*Rikuna(Osmanesanogo) says: Eh? - Sat Nov  7 01:41:07 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: .... - Sat Nov  7 01:43:40 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: P-Probably. - Sat Nov  7 01:47:56 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: Its not about you Ivel. - Sat Nov  7 01:57:20 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: Naa but serosuily te only fire users are your side of the famialy. - Sat Nov  7 01:58:11 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: .... - Sat Nov  7 01:58:11 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: U-Uhm.. - Sat Nov  7 01:59:53 2015
